"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",20.3,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",16.1,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",12.4,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","7","diploma","2010","2010",188,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","7","diploma","2011","2011",182,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","7","diploma","2012","2012",146,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","7","diploma","2013","2013",200,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","7","diploma","2014","2014",142,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","7","diploma","2015","2015",189,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","7","diploma","2016","2016",138,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","7","diploma","2017","2017",142,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","7","diploma","2018","2018",151,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","7","diploma","2019","2019",144,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","7","diploma","2020","2020",80,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2010","2010",87,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2011","2011",64,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2012","2012",101,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2013","2013",65,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2014","2014",84,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2015","2015",63,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2016","2016",80,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2017","2017",76,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",78,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",70,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",52,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2010","2010",15.1,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2011","2011",10.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2012","2012",13.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2013","2013",14.5,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2014","2014",18.1,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2015","2015",13.6,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2016","2016",10.7,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2017","2017",15.1,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",18.4,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",15.2,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",12.4,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE65","65 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2010","2010",146,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE65","65 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2011","2011",126,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE65","65 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2012","2012",122,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE65","65 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2013","2013",95,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE65","65 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2014","2014",153,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE65","65 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2015","2015",127,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE65","65 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2016","2016",134,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE65","65 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2017","2017",131,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE65","65 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",113,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE65","65 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",111,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE65","65 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",74,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","4","licenza di scuola media","2010","2010",10.4,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","4","licenza di scuola media","2011","2011",9.2,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","4","licenza di scuola media","2012","2012",9.7,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","4","licenza di scuola media","2013","2013",9.6,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","4","licenza di scuola media","2014","2014",11.8,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","4","licenza di scuola media","2015","2015",10.2,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","4","licenza di scuola media","2016","2016",9.4,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","4","licenza di scuola media","2017","2017",9.2,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","4","licenza di scuola media","2018","2018",9.5,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","4","licenza di scuola media","2019","2019",7.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","4","licenza di scuola media","2020","2020",7.3,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2010","2010",309,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2011","2011",280,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2012","2012",322,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2013","2013",297,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2014","2014",317,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2015","2015",327,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2016","2016",337,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2017","2017",354,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2018","2018",344,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2019","2019",340,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2020","2020",282,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y_GE65","65 anni e più","99","totale","2010","2010",698,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y_GE65","65 anni e più","99","totale","2011","2011",725,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y_GE65","65 anni e più","99","totale","2012","2012",707,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y_GE65","65 anni e più","99","totale","2013","2013",689,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y_GE65","65 anni e più","99","totale","2014","2014",690,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y_GE65","65 anni e più","99","totale","2015","2015",748,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y_GE65","65 anni e più","99","totale","2016","2016",707,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y_GE65","65 anni e più","99","totale","2017","2017",726,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y_GE65","65 anni e più","99","totale","2018","2018",731,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y_GE65","65 anni e più","99","totale","2019","2019",538,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y_GE65","65 anni e più","99","totale","2020","2020",520,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-44","25-44 anni","99","totale","2010","2010",13.1,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-44","25-44 anni","99","totale","2011","2011",12.7,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-44","25-44 anni","99","totale","2012","2012",12.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-44","25-44 anni","99","totale","2013","2013",14.2,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-44","25-44 anni","99","totale","2014","2014",13.4,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-44","25-44 anni","99","totale","2015","2015",14.3,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-44","25-44 anni","99","totale","2016","2016",12.2,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-44","25-44 anni","99","totale","2017","2017",12.7,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-44","25-44 anni","99","totale","2018","2018",13.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-44","25-44 anni","99","totale","2019","2019",11.3,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-44","25-44 anni","99","totale","2020","2020",9.3,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-44","25-44 anni","11","laurea e post-laurea","2010","2010",70,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-44","25-44 anni","11","laurea e post-laurea","2011","2011",47,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-44","25-44 anni","11","laurea e post-laurea","2012","2012",76,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-44","25-44 anni","11","laurea e post-laurea","2013","2013",46,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-44","25-44 anni","11","laurea e post-laurea","2014","2014",63,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-44","25-44 anni","11","laurea e post-laurea","2015","2015",71,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-44","25-44 anni","11","laurea e post-laurea","2016","2016",60,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-44","25-44 anni","11","laurea e post-laurea","2017","2017",44,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-44","25-44 anni","11","laurea e post-laurea","2018","2018",82,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-44","25-44 anni","11","laurea e post-laurea","2019","2019",66,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-44","25-44 anni","11","laurea e post-laurea","2020","2020",46,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","11","laurea e post-laurea","2010","2010",9.8,,
