"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","CONDIZIONE_DICH","Condizione e posizione nella professione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2020","2020",11.2,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2010","2010",901,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2011","2011",957,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2012","2012",937,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2013","2013",878,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2014","2014",897,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2015","2015",974,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2016","2016",856,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2017","2017",916,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2018","2018",919,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2019","2019",686,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2020","2020",619,,
"15_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2010","2010",1078,,
"15_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2011","2011",1116,,
"15_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2012","2012",1094,,
"15_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2013","2013",1104,,
"15_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2014","2014",998,,
"15_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2015","2015",1091,,
"15_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2016","2016",1022,,
"15_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2017","2017",1165,,
"15_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2018","2018",1243,,
"15_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2019","2019",1270,,
"15_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2020","2020",1385,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1C","operaio, apprendista","2010","2010",10,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1C","operaio, apprendista","2011","2011",9.9,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1C","operaio, apprendista","2012","2012",8.9,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1C","operaio, apprendista","2013","2013",12.2,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1C","operaio, apprendista","2014","2014",7.5,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1C","operaio, apprendista","2015","2015",9.1,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1C","operaio, apprendista","2016","2016",8.6,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1C","operaio, apprendista","2017","2017",11,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1C","operaio, apprendista","2018","2018",9.9,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1C","operaio, apprendista","2019","2019",8.7,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1C","operaio, apprendista","2020","2020",8.6,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2010","2010",39,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2011","2011",37.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2012","2012",40.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2013","2013",37.5,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2014","2014",40.2,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2015","2015",37,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2016","2016",39.1,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2017","2017",39.8,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2018","2018",41.4,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2019","2019",47.3,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2020","2020",47.9,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2010","2010",864,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2011","2011",906,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2012","2012",939,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2013","2013",880,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2014","2014",955,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2015","2015",979,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2016","2016",1113,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2017","2017",973,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2018","2018",880,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2019","2019",958,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2020","2020",956,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2010","2010",376,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2011","2011",369,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2012","2012",417,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2013","2013",377,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2014","2014",364,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2015","2015",408,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2016","2016",354,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2017","2017",428,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2018","2018",438,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2019","2019",489,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2020","2020",539,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2010","2010",37.8,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2011","2011",39.8,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2012","2012",38.7,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2013","2013",37.6,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2014","2014",38.9,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2015","2015",40.6,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2016","2016",38.8,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2017","2017",39,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2018","2018",35.9,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2019","2019",36.5,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","2020","2020",37.1,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2010","2010",46.7,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2011","2011",47,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2012","2012",45.3,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2013","2013",43.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2014","2014",44.2,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2015","2015",46.3,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2016","2016",47,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2017","2017",46.7,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2018","2018",51.8,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2019","2019",53.1,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2020","2020",57,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2010","2010",119,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2011","2011",117,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2012","2012",109,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2013","2013",129,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2014","2014",106,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2015","2015",98,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2016","2016",90,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2017","2017",102,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2018","2018",102,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2019","2019",120,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2020","2020",99,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2010","2010",22.3,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2011","2011",21.5,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2012","2012",20.1,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2013","2013",20.9,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2014","2014",23.3,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2015","2015",19.9,,
