"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC1","Piemonte","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2018","2018",40.7,,
"ITC1","Piemonte","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2019","2019",34.5,,
"ITC1","Piemonte","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2020","2020",33.5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2010","2010",16,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2011","2011",11,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2012","2012",14,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2013","2013",12,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2014","2014",15,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2015","2015",10,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2016","2016",16,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2017","2017",13,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2018","2018",14,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2019","2019",12,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2020","2020",11,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_POLICV","molto","THV","valori in migliaia","2010","2010",49,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_POLICV","molto","THV","valori in migliaia","2011","2011",53,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_POLICV","molto","THV","valori in migliaia","2012","2012",52,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_POLICV","molto","THV","valori in migliaia","2013","2013",50,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_POLICV","molto","THV","valori in migliaia","2014","2014",47,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_POLICV","molto","THV","valori in migliaia","2015","2015",54,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_POLICV","molto","THV","valori in migliaia","2016","2016",52,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_POLICV","molto","THV","valori in migliaia","2017","2017",50,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_POLICV","molto","THV","valori in migliaia","2018","2018",57,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_POLICV","molto","THV","valori in migliaia","2019","2019",55,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_POLICV","molto","THV","valori in migliaia","2020","2020",65,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2010","2010",34.3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2011","2011",35.7,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2012","2012",33.2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2013","2013",38.9,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2014","2014",38,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2015","2015",37.5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2016","2016",33.1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2017","2017",36.5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2018","2018",34.5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2019","2019",33.4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2020","2020",31.7,,
"ITC3","Liguria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2010","2010",579,,
"ITC3","Liguria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2011","2011",465,,
"ITC3","Liguria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2012","2012",541,,
"ITC3","Liguria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2013","2013",526,,
"ITC3","Liguria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2014","2014",489,,
"ITC3","Liguria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2015","2015",491,,
"ITC3","Liguria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2016","2016",506,,
"ITC3","Liguria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2017","2017",519,,
"ITC3","Liguria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2018","2018",555,,
"ITC3","Liguria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2019","2019",584,,
"ITC3","Liguria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2020","2020",540,,
"ITC3","Liguria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2010","2010",87,,
"ITC3","Liguria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2011","2011",83,,
"ITC3","Liguria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2012","2012",64,,
"ITC3","Liguria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2013","2013",86,,
"ITC3","Liguria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2014","2014",88,,
"ITC3","Liguria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2015","2015",69,,
"ITC3","Liguria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2016","2016",80,,
"ITC3","Liguria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2017","2017",58,,
"ITC3","Liguria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2018","2018",78,,
"ITC3","Liguria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2019","2019",70,,
"ITC3","Liguria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2020","2020",68,,
"ITC3","Liguria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2010","2010",16.1,,
"ITC3","Liguria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2011","2011",19.5,,
"ITC3","Liguria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2012","2012",15,,
"ITC3","Liguria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2013","2013",16.9,,
"ITC3","Liguria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2014","2014",14.5,,
"ITC3","Liguria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2015","2015",15.5,,
"ITC3","Liguria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2016","2016",12.6,,
"ITC3","Liguria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2017","2017",15.2,,
"ITC3","Liguria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2018","2018",14,,
"ITC3","Liguria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2019","2019",13.7,,
"ITC3","Liguria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2020","2020",12.1,,
"ITD","Nord-est","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2010","2010",4019,,
"ITD","Nord-est","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2011","2011",4062,,
"ITD","Nord-est","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2012","2012",4197,,
"ITD","Nord-est","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2013","2013",4008,,
"ITD","Nord-est","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2014","2014",4291,,
"ITD","Nord-est","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2015","2015",4403,,
"ITD","Nord-est","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2016","2016",4380,,
"ITD","Nord-est","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2017","2017",4537,,
"ITD","Nord-est","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2018","2018",4631,,
"ITD","Nord-est","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2019","2019",4697,,
"ITD","Nord-est","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2020","2020",4982,,
"ITD","Nord-est","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2010","2010",3.6,,
"ITD","Nord-est","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2011","2011",3.8,,
"ITD","Nord-est","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2012","2012",3.1,,
"ITD","Nord-est","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2013","2013",3.7,,
"ITD","Nord-est","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2014","2014",3.9,,
"ITD","Nord-est","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2015","2015",4.1,,
"ITD","Nord-est","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2016","2016",3.5,,
"ITD","Nord-est","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2017","2017",4,,
"ITD","Nord-est","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2018","2018",3.2,,
"ITD","Nord-est","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2019","2019",4,,
"ITD","Nord-est","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2020","2020",2.7,,
"ITD","Nord-est","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2010","2010",12.2,,
"ITD","Nord-est","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2011","2011",11.5,,
"ITD","Nord-est","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2012","2012",13,,
"ITD","Nord-est","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2013","2013",12.1,,
"ITD","Nord-est","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2014","2014",13.1,,
"ITD","Nord-est","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2015","2015",11.2,,
"ITD","Nord-est","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2016","2016",13.2,,
"ITD","Nord-est","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2017","2017",12.1,,
"ITD","Nord-est","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2018","2018",15.6,,
"ITD","Nord-est","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2019","2019",16.3,,
"ITD","Nord-est","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2020","2020",16.7,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2010","2010",19,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2011","2011",20,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2012","2012",21,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2013","2013",24,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2014","2014",22,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2015","2015",24,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2016","2016",21,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2017","2017",18,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2018","2018",19,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2019","2019",24,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2020","2020",23,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2010","2010",147,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2011","2011",144,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2012","2012",147,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2013","2013",137,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2014","2014",152,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2015","2015",144,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2016","2016",150,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2017","2017",186,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2018","2018",178,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2019","2019",219,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2020","2020",204,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2010","2010",7.1,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2011","2011",5.9,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2012","2012",5.6,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2013","2013",7.1,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2014","2014",7.3,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2015","2015",6.7,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2016","2016",6.5,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2017","2017",7.3,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2018","2018",7.9,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2019","2019",4.8,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2020","2020",6.7,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2010","2010",2.8,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2011","2011",2.6,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2012","2012",3.1,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2013","2013",2.4,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2014","2014",2.3,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2015","2015",3.2,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2016","2016",2.4,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2017","2017",2.4,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2018","2018",3.2,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2019","2019",3.5,,
"ITDA","Trentino Alto Adige / Südtirol","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2020","2020",2.9,,
